step,crossentropy,val crossentropy,acc micro,val acc micro,allgood,val allgood
1,1.730119282291049,1.709696650505066,0.44635096958705356,0.5614879789806547,0.0,0.0
2,1.705224213146028,1.6997938950856526,0.6673083662175808,0.7594935825892857,0.0,0.0
3,1.6973868211110432,1.6958659092585247,0.761570604804422,0.7900945754278274,2.3251488095238097e-06,0.0
4,1.6938991092500233,1.6947051286697388,0.7880076298097363,0.8089736211867559,5.464099702380953e-05,0.00034179687500000003
5,1.6919251254626684,1.6939129829406738,0.8094100848347151,0.8272574288504463,0.00047665550595238094,0.0010986328124999998
6,1.6906702518463135,1.6930807034174602,0.8261410667782737,0.8563325427827381,0.0012695312500000003,0.0021565755208333335
7,1.6897330965314592,1.6932107210159302,0.848117086189945,0.8718639555431547,0.003741164434523809,0.00419921875
8,1.6890528627804346,1.6929308970769246,0.8629588016847363,0.886430140904018,0.007471865699404763,0.013639322916666667
9,1.6885358747981845,1.6926066875457764,0.875635056268601,0.8923412504650298,0.015135556175595241,0.031982421875
10,1.6880788888250078,1.6924030780792236,0.8855469580410291,0.8980823335193452,0.022188895089285714,0.034130859374999996
11,1.6873898307482402,1.6926560004552205,0.8905218630420917,0.8881414504278274,0.027662295386904758,0.022029622395833334
12,1.6870859861373901,1.6928834120432537,0.8916493941326529,0.8897931780133929,0.02849353608630953,0.025382486979166664
13,1.686868755590348,1.6928122838338215,0.8938420509805487,0.8927036830357143,0.03184523809523809,0.03443196614583333
14,1.686586198352632,1.6928273638089497,0.895476298429528,0.9039850144159226,0.03331240699404762,0.04794108072916667
15,1.6864455512591772,1.6930485566457112,0.8996657598586307,0.8954566592261907,0.04086332775297619,0.035595703124999996
16,1.686261577265603,1.6930753588676453,0.901331106172938,0.9062127976190477,0.04455915178571429,0.05094401041666668
17,1.6861168486731393,1.6932352383931477,0.902903654137436,0.8987981887090775,0.04913504464285714,0.039257812499999996
18,1.6859563021432786,1.693431556224823,0.9070630962345877,0.9007030668712797,0.05613490513392856,0.04469401041666667
19,1.6858813535599482,1.6933068633079529,0.907785802309205,0.9026317778087799,0.058347284226190475,0.04167480468749999
20,1.6857173527990068,1.6937277913093567,0.911517333984375,0.901893543061756,0.06877906436011905,0.04217122395833333
21,1.685445507367452,1.6936777234077454,0.9121977306547622,0.9124930245535713,0.0663237072172619,0.06112467447916666
22,1.6853469666980563,1.6943075060844421,0.9124248478688353,0.9129661923363096,0.06849655877976189,0.06687825520833333
23,1.685234648840768,1.6941962242126465,0.9118004208519344,0.903648449125744,0.06664109002976192,0.04629720052083333
24,1.6851507822672527,1.6942807237307231,0.9124358923256805,0.9073681059337798,0.06647600446428571,0.050732421874999996
25,1.6851007370721727,1.6944652199745178,0.9129983292144985,0.9152291434151786,0.07036249069940477,0.07423502604166667
26,1.6850153236162095,1.6949017246564229,0.9140867895009567,0.9060886928013393,0.06965215773809523,0.05263671875
27,1.6849483677319117,1.6948611338933308,0.9157474855176444,0.9047496977306547,0.07767159598214286,0.04266764322916667
28,1.6849157441230047,1.6946947574615479,0.9150562104724701,0.9177496047247025,0.07195056733630954,0.0795166015625
29,1.6848080839429582,1.695304274559021,0.9155635911591201,0.9182518368675595,0.07553827194940474,0.0803955078125
30,1.6848073289507912,1.6951118906339009,0.9177725655691961,0.9137863885788691,0.0788911365327381,0.058935546874999994
