step,crossentropy,val crossentropy,acc micro,val acc micro,allgood,val allgood
1,1.745460955869584,1.7196881572405498,0.382288137422938,0.5375889369419643,0.0,0.0
2,1.7147593923977442,1.705946723620097,0.6125700035873725,0.6772870744977678,0.0,0.0
3,1.7042820453643799,1.7000502745310466,0.6956524284518495,0.7302461170014881,1.1625744047619049e-06,0.0
4,1.6987752289999098,1.6974246899286907,0.735862347868835,0.7630641392299108,6.975446428571428e-06,6.510416666666667e-05
5,1.6954622211910428,1.6958879232406616,0.767928475100978,0.7887736002604168,6.97544642857143e-05,0.00023600260416666667
6,1.693415675844465,1.6947277188301086,0.7897732066459398,0.8163379487537203,0.0005243210565476192,0.0018554687499999997
7,1.6917261339369274,1.6947649717330933,0.8084532030585675,0.8221290225074404,0.002057756696428571,0.0038736979166666668
8,1.690680322192964,1.6942320863405864,0.8239893906781462,0.8369838169642857,0.00533505394345238,0.00986328125
9,1.6898868424551827,1.6936832467714946,0.8352300319541878,0.8438645135788692,0.01016903831845238,0.015437825520833332
10,1.6891555871282304,1.6940845251083374,0.8454491024925597,0.861016845703125,0.017842029389880956,0.026114908854166664
11,1.688394552185422,1.6940679947535198,0.8509455466757017,0.8567740304129465,0.023601422991071423,0.0277587890625
12,1.6879646749723525,1.694242795308431,0.8535645776865435,0.8608715239025297,0.026130022321428564,0.03079427083333333
13,1.6876645031429471,1.6942297617594402,0.8573051193133503,0.8647984095982143,0.03056059337797619,0.03802897135416667
14,1.6873981243088132,1.694594939549764,0.8615997937260841,0.8728233700706847,0.03483654203869048,0.04263509114583334
15,1.6871790289878845,1.6946061650911968,0.866295888472577,0.8740673246837797,0.04130510602678571,0.05278320312500001
16,1.686956178574335,1.6946478287378948,0.8716327693186651,0.879989478701637,0.052091471354166655,0.06073404947916667
17,1.6867571785336448,1.6949727535247803,0.8746835306388182,0.8818847656250001,0.05561407180059524,0.06320800781249998
18,1.6866179222152347,1.6947362820307414,0.8790044875372025,0.8851321265811012,0.06468563988095238,0.07425130208333333
19,1.686427456992013,1.6946118275324504,0.8836789500956634,0.888806442987351,0.07336890811011905,0.086962890625
20,1.6862797084308805,1.6952869892120361,0.8896206187553145,0.8906703404017856,0.0869721912202381,0.08868001302083332
21,1.6859514514605205,1.6951444745063782,0.8897069399048683,0.8884454636346727,0.08574335007440477,0.09224446614583333
22,1.6857847003709703,1.6956128875414531,0.8877911418473639,0.889054652622768,0.08469819568452383,0.08441569010416666
23,1.6856828644162132,1.6956367492675781,0.8892624627976189,0.8901890345982143,0.08570614769345236,0.08705240885416665
24,1.6855857457433427,1.6960763533910115,0.8897663557610545,0.8897710890997024,0.08616187686011904,0.08766276041666667
25,1.685519082205636,1.6960442264874775,0.8907913311809097,0.8923453194754464,0.0873570033482143,0.09323730468750001
26,1.6854209701220195,1.696054220199585,0.8924739915497446,0.8936558314732143,0.09276297433035714,0.09605305989583333
27,1.685361112867083,1.6963568727175395,0.8936674987377764,0.8928190685453868,0.09445335751488096,0.09689941406250001
28,1.6852719670250302,1.697300871213277,0.8936977671928145,0.8927464076450892,0.09677269345238096,0.09775390625000001
29,1.6852225462595622,1.6967515746752422,0.8952704397188563,0.8969215029761907,0.09959774925595236,0.10645345052083333
30,1.6851637278284346,1.6967873970667522,0.8965918300914116,0.8965776715959822,0.10238211495535712,0.10562337239583335
31,1.685126196770441,1.6968645254770915,0.8989709555697281,0.8984863281249998,0.10583961123511902,0.11203613281250001
32,1.6850560307502747,1.6968202988306682,0.8991194329294219,0.9002891903831847,0.11011672247023811,0.11599121093750002
33,1.6850015407516843,1.69683176279068,0.9015238028805272,0.9013700939360119,0.11463913690476188,0.12399902343750001
34,1.684965865952628,1.6968836784362793,0.9016144836840985,0.8997439429873512,0.11480887276785715,0.11566569010416666
35,1.684880724975041,1.6973878542582195,0.9033628295068025,0.9043820335751489,0.11893252418154762,0.13280436197916667
36,1.6848842047509693,1.6976643602053325,0.9052909591571004,0.903095935639881,0.12648460751488097,0.12410481770833333
37,1.6848279039065044,1.6975694298744202,0.9054257347470239,0.9030659993489584,0.1262660435267857,0.1236083984375
38,1.6847633322079976,1.6979498465855916,0.9068216129225126,0.9081909179687501,0.13065941220238098,0.1428955078125
39,1.684713499886649,1.697914481163025,0.9085189715534654,0.9047040666852678,0.13548060825892855,0.12775065104166666
40,1.684646257332393,1.69768621524175,0.9092020670572913,0.9076654343377976,0.1361979166666667,0.1406005859375
41,1.684672279017312,1.6979559659957886,0.9105325919430275,0.9085010346912203,0.14283389136904764,0.14034830729166667
42,1.6845885742278326,1.6983718872070312,0.910382619844813,0.9070954822358631,0.1415213448660714,0.1465087890625
43,1.6845607927867345,1.698309600353241,0.9119425040524021,0.9111923944382441,0.15027669270833335,0.1435302734375
44,1.6845069981756664,1.6983954707781475,0.9138115915311438,0.9104727608816964,0.15565243675595242,0.13917643229166665
45,1.6844901045163472,1.698958416779836,0.9124064127604167,0.9123485746837798,0.14783761160714282,0.1614339192708333
46,1.684438373361315,1.69875834385554,0.9151027134486605,0.9171962193080357,0.16031668526785714,0.17041829427083333
47,1.6843828388622828,1.6995849808057149,0.9187435227997449,0.9188892182849703,0.1682721819196429,0.15946451822916666
48,1.6844091074807304,1.6989838282267253,0.9181984414859693,0.918244861421131,0.1680187406994047,0.16138509114583335
49,1.6843618409974235,1.6986100872357686,0.9206570787494683,0.9237185523623511,0.17610095796130953,0.1864664713541667
50,1.684291816893078,1.6996306578318279,0.9206021471088435,0.9187656947544642,0.18036993117559524,0.17062988281250002
