step,crossentropy,val crossentropy,acc micro,val acc micro
1,0.04131867021930461,0.2855241894721985,0.09468321508290815,0.05832897367931547
2,0.04063278828618748,0.2835591700341967,0.04891224556228742,0.05897129603794643
3,0.04042198503909468,0.2828272183736165,0.061292085193452375,0.06315365745907738
4,0.04031431485736181,0.2825071248743269,0.05978439227253401,0.06150076729910715
5,0.04025040813584447,0.2823107937971751,0.06136545194249576,0.06572614397321429
6,0.04020890985486729,0.28228841556443107,0.06143371166826106,0.05809907459077381
7,0.04020098953290321,0.28228675325711566,0.057269660794005105,0.06182280040922619
8,0.040196520874019114,0.28228511412938434,0.05752625757334184,0.062189301990327385
