step,crossentropy,val crossentropy,acc micro,val acc micro,allgood,val allgood
1,1.7309447356632777,1.7093258301417034,0.48737452500531464,0.6033313569568453,0.0,0.0
2,1.7064533347175235,1.7001655499140422,0.6488466431494473,0.6955912272135417,0.0,8.138020833333333e-06
3,1.698225049745469,1.6964816451072693,0.7098208057637116,0.7231137230282737,5.8128720238095235e-06,0.0
4,1.694430328550793,1.6949634552001953,0.736308901001807,0.7396623883928571,1.5113467261904762e-05,8.138020833333333e-06
5,1.6922856682822818,1.6937365134557087,0.750390085233312,0.7503589448474703,0.00012904575892857146,0.00028483072916666663
6,1.6908273214385623,1.6937537789344788,0.7672926299426021,0.7645368303571428,0.0005708240327380953,0.0019938151041666665
7,1.6898556749025981,1.6929758389790852,0.7831973951690051,0.7836980910528274,0.0021135602678571427,0.003076171875
8,1.6890864230337597,1.6925461490948994,0.8023420476589072,0.8127281552269344,0.005328078497023809,0.007706705729166666
9,1.6884525673730033,1.6927408178647358,0.8205808055644129,0.8247666131882441,0.01216517857142857,0.013525390625
10,1.6879635765438987,1.692980448404948,0.831907975592581,0.843066696893601,0.020762416294642858,0.025366210937499998
11,1.6873818635940552,1.6930054426193237,0.8391017784066752,0.8404320126488095,0.026572963169642867,0.0243408203125
12,1.6870169781503224,1.6931794881820679,0.8410787777024874,0.8481282552083332,0.02955496651785714,0.0355224609375
13,1.6867504715919495,1.6929399371147156,0.8445439137569088,0.8502223423549107,0.034175037202380944,0.04115397135416667
14,1.686551829179128,1.6929109692573547,0.8491205955038266,0.8548241024925596,0.04237816220238095,0.05039876302083333
15,1.6863160757791429,1.6933539112408955,0.8515009665975766,0.8558326357886905,0.04734002976190477,0.05487467447916666
16,1.6861650007111686,1.693322976430257,0.8573387509300593,0.8619893391927084,0.057416062127976196,0.0645263671875
17,1.6859284866423834,1.6932844320933025,0.860350566007653,0.8666605631510417,0.06685035342261905,0.08103027343750001
18,1.6858540858541216,1.6933826804161072,0.8645017870429426,0.8705130440848214,0.07633114769345237,0.07593587239583333
19,1.6856477232206435,1.693519691626231,0.8676749923602255,0.877003406343006,0.08271251860119049,0.10126953124999999
20,1.6855760983058385,1.6939828793207805,0.8738315296821855,0.8830174037388393,0.0989141555059524,0.11614583333333334
21,1.6853351507868086,1.6941118041674297,0.8782704048416243,0.8812087286086309,0.10736839657738097,0.11061197916666665
22,1.6851574437958854,1.694241464138031,0.8763901068239797,0.8789777483258928,0.10204148065476189,0.10350748697916666
23,1.6850454949197315,1.6949819525082905,0.8763396593989157,0.8801606677827382,0.10164620535714285,0.10378417968750002
24,1.684962706906455,1.6948295036951702,0.8761272404469602,0.8805457705543155,0.10345633370535715,0.10567220052083333
25,1.6849574815659296,1.6947195927302043,0.8780904964524874,0.8819914318266369,0.10636160714285715,0.10686035156250001
26,1.6848634623345875,1.6950971881548564,0.8790499940210459,0.8812604631696429,0.10844959077380951,0.1090087890625
27,1.684813604468391,1.6949525674184163,0.8803716335166879,0.884471203031994,0.11423456101190477,0.12223307291666667
28,1.6847308845747084,1.695164422194163,0.8818657492293793,0.8854867117745536,0.11269066220238094,0.12399902343750001
29,1.6847148566018968,1.695842405160268,0.8836303295732355,0.8846226283482145,0.11971726190476188,0.12177734374999999
30,1.6846383469445365,1.6956517497698467,0.8847002717102467,0.8844188871837798,0.12804361979166667,0.13769531249999997
31,1.6845888665744237,1.6956551869710286,0.8850129627046134,0.8878406343005952,0.12982352120535715,0.127197265625
32,1.6845228672027588,1.695714811484019,0.8869481093218535,0.8895127069382439,0.1294503348214286,0.13190917968750002
33,1.684467886175428,1.6959450642267864,0.887928865393814,0.889041283017113,0.13297991071428572,0.13997395833333334
34,1.6844313854262942,1.6962953408559163,0.8890765339338862,0.8882614862351191,0.14080752418154766,0.14552408854166665
35,1.6843994004385812,1.6961267193158467,0.8901343105601617,0.8923275902157739,0.14748767671130955,0.16524251302083334
36,1.684326748053233,1.696555534998576,0.8916665421051235,0.8940912155877977,0.1506277901785714,0.17387695312499998
37,1.6842655880110604,1.696839948495229,0.8920638519079509,0.8951869419642858,0.15114513578869046,0.15048014322916667
38,1.6842618726548695,1.6966891090075176,0.8933736580569726,0.8953790573846726,0.1551281156994048,0.15853678385416664
39,1.6842140839213418,1.696866770585378,0.8949335837850766,0.898004150390625,0.15860305059523813,0.1715738932291667
40,1.6841399754796709,1.6970361471176147,0.8963326175196642,0.8995021275111608,0.1659726097470238,0.18251953125
41,1.6841539910861425,1.6973973711331685,0.8966142511692177,0.8963224865141367,0.16564825148809523,0.16590983072916668
42,1.6840649474234808,1.6973448991775513,0.8966661518122876,0.8969674246651785,0.17147623697916667,0.20338541666666668
43,1.684037719454084,1.697514255841573,0.9004364636479588,0.9011794317336309,0.1827811104910714,0.19300130208333333
44,1.684023107801165,1.6977579991022747,0.900968632081739,0.9009844098772323,0.1845749627976191,0.21476236979166666
45,1.6840020843914576,1.6978831092516582,0.9023839418579931,0.9087704613095239,0.19123767671130956,0.20292154947916666
46,1.6839606251035417,1.6980304916699727,0.9042582194010417,0.9106730143229166,0.19318847656250004,0.22618001302083332
47,1.68393037432716,1.6982457439104717,0.9075546160847152,0.914248802548363,0.20233212425595232,0.22661132812500004
48,1.6838551930018835,1.6980617046356201,0.9073303222656252,0.9146030970982143,0.19963960193452376,0.21156412760416665
